0.00240098593153,x,0.0159898125005,y,-0.170262045742,z,2.04681098546,theta,0.0316078847577
0.0935824079018,x,0.441041593717,y,0.00876968854366,z,1.9960555074,theta,0.159391487638
0.199426417656,x,0.250043944406,y,0.00609725179951,z,1.93792410774,theta,0.315040501123
0.311681768101,x,0.276103416259,y,0.0459075646572,z,1.98149619862,theta,-0.150954022295
0.379887105333,x,0.220248227945,y,-0.113641207354,z,2.1348687817,theta,0.0980707232372
0.496052179182,x,-0.143214254331,y,0.192902769595,z,1.94336912451,theta,0.347576404757
0.604039447906,x,0.0703370209247,y,0.265721349573,z,1.93099966415,theta,0.886802670594
0.705191612018,x,0.230639647373,y,-0.174753057404,z,2.01255884027,theta,-0.148532711023
0.814066478303,x,0.247953127483,y,0.463506738168,z,2.16832242347,theta,7.23582511652e-05
0.887858046232,x,0.286044107508,y,0.119049218593,z,1.9529936961,theta,0.206597357662
1.00197913074,x,0.37264701782,y,-0.0405875040688,z,2.01938352384,theta,-0.454859190622
1.09024681151,x,0.824770409396,y,-0.0302484203853,z,2.05590942203,theta,0.246356899234
1.20243465976,x,0.458109480529,y,-0.0686514843744,z,1.85365955473,theta,0.00471400071412
1.30606433936,x,0.613633180724,y,-0.274255345285,z,1.73609247446,theta,0.162098984525
1.39772739915,x,0.718705006612,y,-0.0113899047706,z,1.94791251446,theta,-0.0498960149833
1.49271301412,x,0.745993538912,y,-0.148996806645,z,2.02066611422,theta,0.261820471371
1.58956264762,x,0.471105784959,y,0.0426777082806,z,2.07873334765,theta,0.583390373043
1.70776781922,x,0.366611890975,y,-0.0256313564834,z,2.08032514926,theta,0.309263812985
1.80810188738,x,0.57804052991,y,-0.107540778368,z,1.94418847204,theta,-0.16777026862
1.91790294181,x,0.721596032982,y,-0.174583638055,z,2.02080189449,theta,0.0126585118003
2.01366485596,x,0.736311462481,y,0.0774331778836,z,1.92816342856,theta,0.791074510539
2.09706968858,x,0.59854806704,y,0.14199057313,z,1.85687894791,theta,-0.000320186325549
2.1915131766,x,0.810176866541,y,0.0405827992938,z,2.14750216269,theta,0.711572072275
2.28275057476,x,0.439069348285,y,-0.417666370569,z,2.07002342141,theta,0.00562963559282
2.41378411994,x,0.353899741744,y,-0.0906768004898,z,2.13429264854,theta,0.044064200771
2.48728479372,x,0.331001386954,y,-0.131274478982,z,1.93613149284,theta,0.137961710683
2.62636856749,x,0.831298440793,y,-0.231873481202,z,1.8548176152,theta,-0.111483529743
2.68497171212,x,0.943347098976,y,0.045295734674,z,2.11674454915,theta,0.000878943107622
2.79322096207,x,1.11195868052,y,0.386272471473,z,2.08587586514,theta,-0.342735981667
2.90683645886,x,0.759437683793,y,0.0717353908054,z,1.97352630365,theta,0.676486889008
2.99213335364,x,1.30199734834,y,0.306747466322,z,1.90420240221,theta,0.183461108858
3.11379392103,x,0.620049098684,y,-0.0540974974844,z,2.06990785694,theta,0.17298691507
3.20138699148,x,0.862702884061,y,-0.0370728328078,z,1.96452639552,theta,0.0653910549982
3.30530467114,x,0.700549042755,y,-0.221544317853,z,1.92821664375,theta,0.0965287015373
3.40339131452,x,1.00752221234,y,-0.243198936427,z,2.00881376972,theta,0.265531483346
3.48704101863,x,1.26492126412,y,-0.0776782064902,z,2.09387576248,theta,0.161201893046
3.60489017793,x,1.08702488284,y,-0.114283380001,z,1.88939622667,theta,-0.14109938997
3.70255473602,x,0.844762519918,y,-0.16707593493,z,1.99833452542,theta,0.143783149481
3.78911979293,x,1.34009528661,y,0.0653427754977,z,1.94653337091,theta,-0.240728341617
3.88702949005,x,1.42091480403,y,-0.1171954922,z,1.94330834553,theta,-0.0188581527383
3.99153954009,x,0,y,0,z,0,theta,0
4.09592020378,x,0,y,0,z,0,theta,0
4.20721220414,x,0,y,0,z,0,theta,0
4.30300732562,x,0,y,0,z,0,theta,0
4.39604732292,x,0,y,0,z,0,theta,0
4.50439093352,x,0,y,0,z,0,theta,0
4.59157524942,x,0,y,0,z,0,theta,0
4.70445407511,x,0,y,0,z,0,theta,0
4.78021722606,x,0,y,0,z,0,theta,0
4.89849832946,x,0,y,0,z,0,theta,0
5.01749777937,x,0,y,0,z,0,theta,0
5.1024866712,x,0,y,0,z,0,theta,0
5.19560338548,x,0,y,0,z,0,theta,0
5.30303728189,x,0,y,0,z,0,theta,0
5.39078410558,x,0,y,0,z,0,theta,0
5.50277796983,x,0,y,0,z,0,theta,0
5.59081841412,x,0,y,0,z,0,theta,0
5.69780177252,x,0,y,0,z,0,theta,0
5.80854274933,x,0,y,0,z,0,theta,0
5.88751580987,x,0,y,0,z,0,theta,0
5.99692939706,x,0,y,0,z,0,theta,0
6.1006788524,x,0,y,0,z,0,theta,0
6.19907946031,x,0,y,0,z,0,theta,0
6.2976330715,x,0,y,0,z,0,theta,0
6.39506948839,x,0,y,0,z,0,theta,0
6.49309860941,x,0,y,0,z,0,theta,0
6.59403529602,x,0,y,0,z,0,theta,0
6.71013170943,x,0,y,0,z,0,theta,0
6.78094323589,x,0,y,0,z,0,theta,0
6.89143447449,x,0,y,0,z,0,theta,0
